time,open,high,low,close,Volume
2024-06-10T08:00:00Z,19020.25,19021.75,18999.25,19013.5,3123
2024-06-10T08:15:00Z,19013.75,19015.5,19002.5,19008.5,1762
2024-06-10T08:30:00Z,19008.75,19016.5,19006.75,19009,1112
2024-06-10T08:45:00Z,19008.5,19013,18991.75,18997,1696
2024-06-10T09:00:00Z,18996.5,19004.25,18990.25,18993,1506
2024-06-10T09:15:00Z,18993,18995.25,18974.25,18988.25,1904
2024-06-10T09:30:00Z,18987.75,19007.25,18986.25,18998.25,1559
2024-06-10T09:45:00Z,18997.75,19002,18993.25,19000,927
2024-06-10T10:00:00Z,19000.25,19010.75,18995.5,18999.25,1684
2024-06-10T10:15:00Z,18999,19012.75,18995.75,19012.75,1055
2024-06-10T10:30:00Z,19012.5,19038,19012.5,19024,3298
2024-06-10T10:45:00Z,19024,19031,19014.5,19015,1754
2024-06-10T11:00:00Z,19015.5,19028,19014.5,19027,1385
2024-06-10T11:15:00Z,19027,19032.25,19023.5,19030.75,1358
2024-06-10T11:30:00Z,19030.25,19039.5,19024,19037,2230
2024-06-10T11:45:00Z,19036.5,19039,19022.25,19026,1751
2024-06-10T12:00:00Z,19025.5,19035,19023,19027.5,2055
2024-06-10T12:15:00Z,19028.25,19035.5,19021.5,19027.75,1603
2024-06-10T12:30:00Z,19027.75,19030,19011,19016,2988
2024-06-10T12:45:00Z,19016,19017.5,18988.25,18993.25,4010
2024-06-10T13:00:00Z,18993.75,18999.25,18987.75,18998,3108
2024-06-10T13:15:00Z,18998,19000.75,18978.75,18988.75,7556
2024-06-10T13:30:00Z,18988.75,19023.75,18977.75,18998.75,39952
2024-06-10T13:45:00Z,18998.75,19015.25,18984.25,18993.5,25125
2024-06-10T14:00:00Z,18993.75,19020,18988,19001.75,19964
2024-06-10T14:15:00Z,19001.75,19037.5,18992.5,19034.75,19371
2024-06-10T14:30:00Z,19035.25,19047,19022.25,19033.5,19699
2024-06-10T14:45:00Z,19033.25,19069.75,19031.5,19065.75,22022
2024-06-10T15:00:00Z,19065.5,19082.25,19062.25,19077,16894
2024-06-10T15:15:00Z,19077,19090.75,19066.5,19089.5,12787
2024-06-10T15:30:00Z,19089.75,19102.5,19084.5,19097,14878
2024-06-10T15:45:00Z,19096.75,19113.5,19082.75,19088.25,18269
2024-06-10T16:00:00Z,19088.25,19107.75,19082.75,19106.25,11758
2024-06-10T16:15:00Z,19106.25,19121.25,19097,19108.25,12984
2024-06-10T16:30:00Z,19108,19118,19096,19117.75,11216
2024-06-10T16:45:00Z,19117.25,19117.75,19097.25,19106.25,11516
2024-06-10T17:00:00Z,19106,19109.5,19078.5,19086.75,14058
2024-06-10T17:15:00Z,19086.75,19091.25,19063,19063.5,12385
2024-06-10T17:30:00Z,19063.75,19078.75,19054,19077,14840
2024-06-10T17:45:00Z,19077,19118,19075.5,19101.75,18537
2024-06-10T18:00:00Z,19101.75,19106.5,19071.5,19077.25,16059
2024-06-10T18:15:00Z,19077.75,19089.5,19042.75,19051,19928
2024-06-10T18:30:00Z,19051.25,19086.5,19034,19078.25,22599
2024-06-10T18:45:00Z,19078,19090.25,19072.25,19077.75,13815
2024-06-10T19:00:00Z,19077,19124,19072.75,19121,16132
2024-06-10T19:15:00Z,19121.25,19129.75,19100.5,19115.25,18047
2024-06-10T19:30:00Z,19115,19117.25,19093.75,19102,14000
2024-06-10T19:45:00Z,19102,19116,19084.75,19112.5,29455
2024-06-10T20:00:00Z,19112.25,19115.25,19083.25,19089.75,9645
2024-06-10T20:15:00Z,19089.5,19095,19086.75,19094.25,1311
2024-06-10T20:30:00Z,19094.25,19101.75,19093,19100.75,1051
2024-06-10T20:45:00Z,19101,19107.75,19098.75,19107.75,1025
2024-06-10T22:00:00Z,19107.25,19107.25,19097,19101.25,1208
2024-06-10T22:15:00Z,19100.75,19101.25,19093,19097,566
2024-06-10T22:30:00Z,19097.25,19101.75,19096.25,19096.75,316
2024-06-10T22:45:00Z,19097.25,19098.5,19094.75,19095,201
2024-06-10T23:00:00Z,19095.5,19097,19082.5,19083.25,879
2024-06-10T23:15:00Z,19083.5,19086.5,19076.5,19077.25,875
2024-06-10T23:30:00Z,19077.25,19083.25,19076,19079,497
2024-06-10T23:45:00Z,19079.5,19088.75,19079.25,19085,574
2024-06-11T00:00:00Z,19084.25,19088.25,19079,19081.25,590
2024-06-11T00:15:00Z,19081.75,19088,19080.75,19082.75,422
2024-06-11T00:30:00Z,19083,19086,19078.25,19079.75,520
2024-06-11T00:45:00Z,19079.75,19085,19078.5,19081.25,452
2024-06-11T01:00:00Z,19080.5,19086,19080,19082.75,527
2024-06-11T01:15:00Z,19083.75,19087,19078.5,19086.25,884
2024-06-11T01:30:00Z,19086,19093.75,19083.25,19093,726
2024-06-11T01:45:00Z,19093.25,19096.75,19090.5,19095.25,651
2024-06-11T02:00:00Z,19094.5,19095.5,19089.5,19091,567
2024-06-11T02:15:00Z,19090.75,19094,19087.5,19088,481
2024-06-11T02:30:00Z,19088.25,19091.25,19084.25,19089,341
2024-06-11T02:45:00Z,19088.5,19089.5,19083.75,19087.75,340
2024-06-11T03:00:00Z,19087.25,19092,19087,19088.5,324
2024-06-11T03:15:00Z,19088.5,19090,19084.75,19088.5,340
2024-06-11T03:30:00Z,19088.5,19088.5,19078.75,19085,581
2024-06-11T03:45:00Z,19085,19091.5,19084.75,19090.5,572
2024-06-11T04:00:00Z,19091,19091.25,19086.5,19089.75,204
2024-06-11T04:15:00Z,19089.75,19093.5,19088.5,19091,301
2024-06-11T04:30:00Z,19090.75,19092.75,19088.75,19090.25,197
2024-06-11T04:45:00Z,19090.25,19091,19086.75,19088.75,242
2024-06-11T05:00:00Z,19088.75,19096.5,19086.75,19092.75,584
2024-06-11T05:15:00Z,19093,19096.5,19090.5,19091.5,320
2024-06-11T05:30:00Z,19091.5,19094.5,19088.25,19092.5,443
2024-06-11T05:45:00Z,19092.5,19106,19092.25,19105.25,841
2024-06-11T06:00:00Z,19105.5,19113.5,19104.5,19106.5,1172
2024-06-11T06:15:00Z,19106.75,19112.25,19106,19111,581
2024-06-11T06:30:00Z,19111,19112.75,19097.75,19099.5,985
2024-06-11T06:45:00Z,19099,19104,19094,19096.25,826
2024-06-11T07:00:00Z,19096.75,19099.75,19084,19085.25,1592
2024-06-11T07:15:00Z,19084.75,19092.5,19082.25,19084.5,1249
2024-06-11T07:30:00Z,19084.5,19102,19083,19099.5,1442
2024-06-11T07:45:00Z,19099.25,19103.75,19092,19095.75,940
2024-06-11T08:00:00Z,19095.5,19102.5,19086.25,19098,1475
2024-06-11T08:15:00Z,19097.5,19098,19076.5,19084,1734
2024-06-11T08:30:00Z,19083.75,19089,19079,19083.25,1035
2024-06-11T08:45:00Z,19083,19083.25,19057.5,19064.25,2524
2024-06-11T09:00:00Z,19064.25,19076.25,19058,19067.5,1808
2024-06-11T09:15:00Z,19067.5,19070,19056,19060.5,1447
2024-06-11T09:30:00Z,19060.5,19067.75,19056.75,19067.75,1508
2024-06-11T09:45:00Z,19067,19068.75,19048.25,19049,2863
2024-06-11T10:00:00Z,19049,19053.5,19037.5,19046,2905
2024-06-11T10:15:00Z,19045.5,19063,19043.5,19056,1913
2024-06-11T10:30:00Z,19056.5,19066,19054.75,19056,1267
2024-06-11T10:45:00Z,19056.5,19064,19050,19060,1669
2024-06-11T11:00:00Z,19060,19061.25,19029.5,19042.25,3633
2024-06-11T11:15:00Z,19041.75,19047,19032.25,19043.25,2077
2024-06-11T11:30:00Z,19043.25,19054.25,19038.25,19047,2186
2024-06-11T11:45:00Z,19047.5,19060,19042,19052,2223
2024-06-11T12:00:00Z,19051.75,19068,19050.25,19066,3075
2024-06-11T12:15:00Z,19066.25,19066.75,19055.5,19061,1964
2024-06-11T12:30:00Z,19061,19066.5,19047,19065.75,3390
2024-06-11T12:45:00Z,19066,19067,19048.25,19057.25,2897
2024-06-11T13:00:00Z,19057,19061,19042.75,19059.75,4204
2024-06-11T13:15:00Z,19059.5,19061.25,19049,19057.75,5429
2024-06-11T13:30:00Z,19058,19087.5,19046.25,19056,47809
2024-06-11T13:45:00Z,19056.5,19061.75,18994.5,19032.25,37128
2024-06-11T14:00:00Z,19032.25,19069.75,19026,19056.25,26913
2024-06-11T14:15:00Z,19056.5,19091.25,19054.75,19087.25,19093
2024-06-11T14:30:00Z,19087.25,19112,19079,19106.75,22472
2024-06-11T14:45:00Z,19107,19136.5,19100.5,19134.25,20364
2024-06-11T15:00:00Z,19134,19137,19103.5,19104.25,16940
2024-06-11T15:15:00Z,19104.75,19121.75,19097.25,19115.75,12088
2024-06-11T15:30:00Z,19115.5,19128.5,19070.5,19085,20493
2024-06-11T15:45:00Z,19085,19096.5,19063.25,19077.5,20340
2024-06-11T16:00:00Z,19078.25,19100,19074.25,19098,10585
2024-06-11T16:15:00Z,19098.25,19104.5,19081,19096.25,10338
2024-06-11T16:30:00Z,19096.25,19111,19092.25,19107.5,8397
2024-06-11T16:45:00Z,19107.5,19110.25,19090.75,19099,7347
2024-06-11T17:00:00Z,19098.75,19140,19086.5,19137.75,17701
2024-06-11T17:15:00Z,19137.5,19142,19107.25,19118.5,11982
2024-06-11T17:30:00Z,19119.25,19148.75,19117,19143,11696
2024-06-11T17:45:00Z,19142.75,19166.5,19137.75,19164.25,12104
2024-06-11T18:00:00Z,19164.5,19179.25,19152,19174.75,15594
2024-06-11T18:15:00Z,19174.25,19213.5,19169.5,19213.25,17924
2024-06-11T18:30:00Z,19213.25,19232.25,19202,19204.5,17463
2024-06-11T18:45:00Z,19204.75,19223,19195.5,19210.25,10330
2024-06-11T19:00:00Z,19210.25,19222.5,19195.25,19197.5,11594
2024-06-11T19:15:00Z,19197.5,19208,19189.25,19194.5,9856
2024-06-11T19:30:00Z,19194.25,19208.25,19187.25,19205.75,13355
2024-06-11T19:45:00Z,19205.75,19247.5,19190,19242,30522
2024-06-11T20:00:00Z,19242,19257.5,19227,19254.75,11243
2024-06-11T20:15:00Z,19254,19256,19246.25,19248.75,1599
2024-06-11T20:30:00Z,19248.75,19249,19240,19240.5,1169
2024-06-11T20:45:00Z,19240.5,19249.75,19236.75,19247.5,1533
2024-06-11T22:00:00Z,19248,19248,19233.5,19238.25,953
2024-06-11T22:15:00Z,19238.5,19247,19233.75,19245,770
2024-06-11T22:30:00Z,19245,19252.25,19244.75,19249.75,667
2024-06-11T22:45:00Z,19249.5,19259.5,19249,19257.5,764
2024-06-11T23:00:00Z,19257.25,19269.75,19257.25,19265.5,1299
2024-06-11T23:15:00Z,19265.25,19267,19264,19265,352
2024-06-11T23:30:00Z,19265.75,19266.25,19260.5,19260.5,358
2024-06-11T23:45:00Z,19260.75,19261,19252.5,19256.5,843
2024-06-12T00:00:00Z,19256.75,19259.5,19251.5,19254.5,867
2024-06-12T00:15:00Z,19254.5,19257.5,19248.25,19249.25,616
2024-06-12T00:30:00Z,19249.25,19250.75,19242,19247.25,915
2024-06-12T00:45:00Z,19246.75,19248,19238,19245.25,803
2024-06-12T01:00:00Z,19244.25,19249,19243.25,19247.5,444
2024-06-12T01:15:00Z,19248,19256.75,19246.5,19254.25,900
2024-06-12T01:30:00Z,19254.5,19262.75,19254.25,19260.5,951
2024-06-12T01:45:00Z,19260,19266,19255.25,19255.25,778
2024-06-12T02:00:00Z,19256,19260,19252.5,19254.5,524
2024-06-12T02:15:00Z,19254.5,19257.25,19253,19256,306
2024-06-12T02:30:00Z,19256,19259.75,19253.75,19256.25,348
2024-06-12T02:45:00Z,19256.5,19260,19254.75,19255.75,330
2024-06-12T03:00:00Z,19255,19257.5,19251.5,19252.75,528
2024-06-12T03:15:00Z,19252.5,19262.75,19252.5,19262.25,421
2024-06-12T03:30:00Z,19262.75,19264.25,19260.75,19263,433
2024-06-12T03:45:00Z,19263.25,19267,19263.25,19266.75,466
2024-06-12T04:00:00Z,19266.75,19267.5,19262.75,19263,399
2024-06-12T04:15:00Z,19263,19265.5,19262,19263,231
2024-06-12T04:30:00Z,19263.25,19263.25,19254.75,19259.75,499
2024-06-12T04:45:00Z,19259.75,19259.75,19254,19256.75,193
2024-06-12T05:00:00Z,19256.5,19258.25,19255,19258,322
2024-06-12T05:15:00Z,19258,19262.25,19254.25,19256.25,531
2024-06-12T05:30:00Z,19256,19260.5,19254.5,19257,397
2024-06-12T05:45:00Z,19257,19268,19256.75,19265.75,841
2024-06-12T06:00:00Z,19266,19270.75,19260.75,19268.75,1085
2024-06-12T06:15:00Z,19268.5,19276.25,19268.25,19272.25,1220
2024-06-12T06:30:00Z,19272.5,19272.5,19262,19263.25,1092
2024-06-12T06:45:00Z,19263.25,19265.75,19254.75,19255.75,851
2024-06-12T07:00:00Z,19255.5,19257.75,19242.25,19249.5,1932
2024-06-12T07:15:00Z,19249,19252,19240.25,19249.5,1667
2024-06-12T07:30:00Z,19249.5,19254.5,19246.25,19252.25,1262
2024-06-12T07:45:00Z,19252.25,19255,19247.5,19252.25,1168
2024-06-12T08:00:00Z,19252.5,19264.25,19245.75,19259.75,1731
2024-06-12T08:15:00Z,19259.75,19261.25,19245,19246.25,1246
2024-06-12T08:30:00Z,19246.75,19256,19245.25,19254.5,1242
2024-06-12T08:45:00Z,19255.5,19263.75,19255.5,19259.5,1228
2024-06-12T09:00:00Z,19258.75,19263.5,19256,19259.75,687
2024-06-12T09:15:00Z,19260,19270,19259.25,19268.25,1370
2024-06-12T09:30:00Z,19267.25,19272,19263.25,19267.5,1215
2024-06-12T09:45:00Z,19266.5,19273.5,19265.75,19267.25,789
2024-06-12T10:00:00Z,19267.25,19270.75,19263.5,19270,707
2024-06-12T10:15:00Z,19269.5,19272.5,19260,19264,1234
2024-06-12T10:30:00Z,19263.75,19272.25,19262.25,19266.5,1049
2024-06-12T10:45:00Z,19266.75,19274,19265,19268,1001
2024-06-12T11:00:00Z,19268,19277,19264.75,19271.75,1890
2024-06-12T11:15:00Z,19272,19277.75,19268.75,19277,1336
2024-06-12T11:30:00Z,19277,19277.75,19265.5,19267.75,1559
2024-06-12T11:45:00Z,19267.75,19271.5,19262,19269.75,1830
2024-06-12T12:00:00Z,19269.25,19274.75,19262.75,19274,2518
2024-06-12T12:15:00Z,19274.25,19312,19263.5,19279,3658
2024-06-12T12:30:00Z,19298,19458.75,19279,19399.5,31705
2024-06-12T12:45:00Z,19399.5,19425.25,19385.25,19422,13897
2024-06-12T13:00:00Z,19422.25,19425.25,19414,19423.25,6570
2024-06-12T13:15:00Z,19423.25,19426.5,19401.25,19402,8279
2024-06-12T13:30:00Z,19402.25,19481.5,19374.75,19481,51815
2024-06-12T13:45:00Z,19480.75,19504.75,19478.75,19491,37394
2024-06-12T14:00:00Z,19491,19512,19480,19509.25,24890
2024-06-12T14:15:00Z,19509.25,19544,19506.25,19543.5,23059
2024-06-12T14:30:00Z,19543.5,19546.75,19496.25,19504,23956
2024-06-12T14:45:00Z,19504,19531.75,19487.25,19504.75,22203
2024-06-12T15:00:00Z,19505,19527,19501.25,19509.5,13796
2024-06-12T15:15:00Z,19509.25,19538.75,19497.5,19533.75,15849
2024-06-12T15:30:00Z,19533.75,19536,19518,19518.25,10041
2024-06-12T15:45:00Z,19518,19523.25,19503.5,19515.25,12713
2024-06-12T16:00:00Z,19514.75,19526,19500.75,19505.75,9370
2024-06-12T16:15:00Z,19506.5,19514,19496,19500.5,7930
2024-06-12T16:30:00Z,19501.25,19511.75,19493.25,19511,10839
2024-06-12T16:45:00Z,19511.25,19521.75,19503.5,19509.5,10174
2024-06-12T17:00:00Z,19509.75,19524.75,19507.75,19524,5831
2024-06-12T17:15:00Z,19524.25,19536.75,19517,19523.25,7282
2024-06-12T17:30:00Z,19523,19525,19490.75,19503.5,10744
2024-06-12T17:45:00Z,19503.5,19521,19501.75,19517.75,7815
2024-06-12T18:00:00Z,19518.5,19531.25,19448.5,19492,34640
2024-06-12T18:15:00Z,19491.25,19534,19487,19526.25,13098
2024-06-12T18:30:00Z,19526.5,19542,19478,19499,28202
2024-06-12T18:45:00Z,19499,19527,19465,19517.5,24501
2024-06-12T19:00:00Z,19518.25,19559.25,19510.75,19556.25,17736
2024-06-12T19:15:00Z,19555.25,19588.75,19450.25,19466,31889
2024-06-12T19:30:00Z,19465.75,19496,19433,19457.25,28414
2024-06-12T19:45:00Z,19456.75,19530.75,19439.5,19492.25,41405
2024-06-12T20:00:00Z,19492.5,19496.25,19463.75,19478.75,14699
2024-06-12T20:15:00Z,19478.5,19576.25,19475.75,19564,10143
2024-06-12T20:30:00Z,19564.25,19595.75,19559,19594.5,3123
2024-06-12T20:45:00Z,19594,19612.25,19590,19610.25,3477
2024-06-12T22:00:00Z,19857.25,19858.75,19848.5,19856.5,58
2024-06-12T22:15:00Z,19857.25,19858.5,19848,19855.5,103
2024-06-12T22:30:00Z,19855.25,19857.25,19851.25,19851.75,69
2024-06-12T22:45:00Z,19852.75,19853.5,19849,19849,75
2024-06-12T23:00:00Z,19849.25,19857.75,19842.5,19857.25,69
2024-06-12T23:15:00Z,19856,19857.75,19854.75,19855.25,16
2024-06-12T23:30:00Z,19855.5,19856.25,19853,19854.75,26
2024-06-12T23:45:00Z,19855.25,19863,19855,19859.25,59
2024-06-13T00:00:00Z,19858.5,19870,19858.5,19867.5,81
2024-06-13T00:15:00Z,19866.25,19881.25,19864,19876.5,115
2024-06-13T00:30:00Z,19877,19883.75,19875.75,19878,136
2024-06-13T00:45:00Z,19878,19879,19871.5,19876.25,75
2024-06-13T01:00:00Z,19876.75,19885,19876.75,19881.75,54
2024-06-13T01:15:00Z,19880.75,19884.75,19878.5,19879.5,100
2024-06-13T01:30:00Z,19884.25,19885.75,19880.5,19883.5,61
2024-06-13T01:45:00Z,19883.5,19885,19877.25,19884,67
2024-06-13T02:00:00Z,19883.25,19883.5,19878,19879,115
2024-06-13T02:15:00Z,19879.25,19880.75,19875,19876,82
2024-06-13T02:30:00Z,19875.25,19879.25,19871.5,19876.75,79
2024-06-13T02:45:00Z,19877.25,19879.25,19874.75,19878.25,115
2024-06-13T03:00:00Z,19879.75,19890,19878.5,19886.75,199
2024-06-13T03:15:00Z,19887.25,19892.25,19887.25,19892.25,47
2024-06-13T03:30:00Z,19892.5,19897.5,19890.5,19894.5,56
2024-06-13T03:45:00Z,19894.25,19899.75,19893,19898.75,49
2024-06-13T04:00:00Z,19898.5,19900.25,19896.25,19898,40
2024-06-13T04:15:00Z,19898.5,19899.25,19895,19895,32
2024-06-13T04:30:00Z,19894.75,19897.25,19893.5,19895.5,160
2024-06-13T04:45:00Z,19896.5,19902,19896.25,19899.75,81
2024-06-13T05:00:00Z,19899.75,19899.75,19892.25,19893,176
2024-06-13T05:15:00Z,19892.5,19892.5,19880.75,19885.75,221
2024-06-13T05:30:00Z,19884.75,19889,19881,19886.75,63
2024-06-13T05:45:00Z,19887.5,19889.75,19884,19886.75,65
2024-06-13T06:00:00Z,19889.75,19893.75,19883.75,19893.75,163
2024-06-13T06:15:00Z,19893.25,19895,19889.75,19890.25,87
2024-06-13T06:30:00Z,19893.75,19911.25,19892.5,19907.75,166
2024-06-13T06:45:00Z,19908,19914,19904.75,19911.25,200
2024-06-13T07:00:00Z,19909.5,19929.25,19904,19929.25,364
2024-06-13T07:15:00Z,19927.75,19937,19923.25,19926.75,256
2024-06-13T07:30:00Z,19927,19927.5,19900,19909.5,258
2024-06-13T07:45:00Z,19909.5,19924.5,19909.5,19920,214
2024-06-13T08:00:00Z,19919,19925.25,19903.5,19906,269
2024-06-13T08:15:00Z,19902.5,19909.25,19898.25,19904.25,143
2024-06-13T08:30:00Z,19904.5,19910.5,19900,19900.25,93
2024-06-13T08:45:00Z,19899.5,19906.25,19893,19905,134
2024-06-13T09:00:00Z,19905.75,19912.25,19902,19904.25,167
2024-06-13T09:15:00Z,19903.25,19904.5,19881.5,19881.5,290
2024-06-13T09:30:00Z,19881.5,19884,19855,19855.75,536
2024-06-13T09:45:00Z,19856.5,19863,19849,19862,282
2024-06-13T10:00:00Z,19862.25,19873,19862,19868.5,272
2024-06-13T10:15:00Z,19870,19875.75,19848.25,19875.5,303
2024-06-13T10:30:00Z,19876.25,19876.25,19868.25,19872.25,198
2024-06-13T10:45:00Z,19871,19883,19854,19879.75,318
2024-06-13T11:00:00Z,19880.25,19889.5,19877,19888.5,274
2024-06-13T11:15:00Z,19889.75,19892,19876,19879,195
2024-06-13T11:30:00Z,19879.5,19886.25,19872.75,19876.75,296
2024-06-13T11:45:00Z,19877,19879.25,19869.25,19872.25,143
2024-06-13T12:00:00Z,19873.5,19903.5,19871,19901,328
2024-06-13T12:15:00Z,19902.75,19906.75,19896,19897,321
2024-06-13T12:30:00Z,19890.75,19950,19870.25,19899.25,1447
2024-06-13T12:45:00Z,19898.75,19904.5,19875.5,19892.25,918
2024-06-13T13:00:00Z,19892.25,19899,19878.5,19891.5,679
2024-06-13T13:15:00Z,19891.75,19906.25,19889.75,19899.5,1048
2024-06-13T13:30:00Z,19900,19926.5,19881,19904,4231
2024-06-13T13:45:00Z,19904.5,19922,19877,19892.5,2623
2024-06-13T14:00:00Z,19893.25,19913.25,19847.25,19847.25,2524
2024-06-13T14:15:00Z,19846.5,19858.75,19795.5,19835.25,3557
2024-06-13T14:30:00Z,19835,19856.25,19817.75,19832.75,1991
2024-06-13T14:45:00Z,19834.25,19848.25,19812.5,19815.5,2078
2024-06-13T15:00:00Z,19817.75,19854.5,19806,19831,2392
2024-06-13T15:15:00Z,19831.75,19841.75,19815,19841.25,1664
2024-06-13T15:30:00Z,19839.25,19871.25,19839.25,19868.25,2011
2024-06-13T15:45:00Z,19868.75,19869.25,19847,19849.75,1570
2024-06-13T16:00:00Z,19850,19851,19812.75,19827,2165
2024-06-13T16:15:00Z,19825.75,19826.75,19760.75,19768.75,2794
2024-06-13T16:30:00Z,19768.75,19806.25,19760.5,19805.25,1874
2024-06-13T16:45:00Z,19806.25,19813.5,19773.25,19803.5,2737
2024-06-13T17:00:00Z,19803.75,19835.25,19797.75,19832.75,1596
2024-06-13T17:15:00Z,19831.5,19847.25,19814.75,19832,1191
2024-06-13T17:30:00Z,19833,19843.75,19811.5,19840.25,1305
2024-06-13T17:45:00Z,19840,19845.75,19824.5,19828.5,1059
2024-06-13T18:00:00Z,19829.5,19851.5,19808.5,19845.5,2128
2024-06-13T18:15:00Z,19844.25,19858.25,19838.25,19847.5,1045
2024-06-13T18:30:00Z,19846,19862.25,19843.25,19861.25,941
2024-06-13T18:45:00Z,19861.5,19866.5,19848.75,19860,1147
2024-06-13T19:00:00Z,19858.5,19879.25,19853.5,19856.25,2049
2024-06-13T19:15:00Z,19856.5,19875.25,19846,19864,1359
2024-06-13T19:30:00Z,19862.25,19870,19851.25,19865.75,1493
2024-06-13T19:45:00Z,19865.5,19893.5,19851.25,19853.75,3088
2024-06-13T20:00:00Z,19854.25,19899,19850,19875.5,2538
2024-06-13T20:15:00Z,19877,19878.25,19868.75,19875.75,168
2024-06-13T20:30:00Z,19874.5,19874.5,19855.25,19859.25,198
2024-06-13T20:45:00Z,19857,19869.75,19855.25,19867.5,198
2024-06-13T22:00:00Z,19863.5,19868.25,19852.75,19865.5,199
2024-06-13T22:15:00Z,19864.25,19876.25,19864.25,19871.25,181
2024-06-13T22:30:00Z,19871,19875.75,19868.75,19874.25,72
2024-06-13T22:45:00Z,19875.75,19876.75,19870.25,19871.5,76
2024-06-13T23:00:00Z,19871.75,19875,19863.5,19868.25,141
2024-06-13T23:15:00Z,19870.75,19876.25,19867.75,19875.5,98
2024-06-13T23:30:00Z,19875.75,19878,19872,19876.75,112
2024-06-13T23:45:00Z,19876.75,19884.75,19875.75,19879.75,214
2024-06-14T00:00:00Z,19880.5,19885.75,19875,19879.5,353
2024-06-14T00:15:00Z,19879,19883,19875.5,19880.5,151
2024-06-14T00:30:00Z,19880.75,19881.5,19877.5,19879.5,120
2024-06-14T00:45:00Z,19878.75,19882.75,19876.25,19876.25,161
2024-06-14T01:00:00Z,19877,19877.75,19872.75,19877.25,190
2024-06-14T01:15:00Z,19877.75,19880.5,19875,19879.25,133
2024-06-14T01:30:00Z,19878.5,19880.75,19875.25,19877.5,143
2024-06-14T01:45:00Z,19877,19890.25,19876.25,19887.5,298
2024-06-14T02:00:00Z,19888,19891.75,19885,19889.5,281
2024-06-14T02:15:00Z,19889.25,19891.25,19885.25,19890.5,301
2024-06-14T02:30:00Z,19891,19895,19890,19893,365
2024-06-14T02:45:00Z,19892.75,19898,19892.5,19894.5,202
2024-06-14T03:00:00Z,19894.5,19897.25,19893.25,19897,121
2024-06-14T03:15:00Z,19896.5,19901.25,19896.5,19899.75,202
2024-06-14T03:30:00Z,19899.25,19907,19895.25,19906,936
2024-06-14T03:45:00Z,19905.75,19906.5,19901.25,19902,276
2024-06-14T04:00:00Z,19902.25,19902.5,19894.5,19898,432
2024-06-14T04:15:00Z,19898.25,19898.25,19893.5,19898.25,288
2024-06-14T04:30:00Z,19898,19899.75,19892.75,19897.5,168
2024-06-14T04:45:00Z,19898.5,19899.5,19897.25,19898.25,61
2024-06-14T05:00:00Z,19898.75,19901,19895.25,19895.75,189
2024-06-14T05:15:00Z,19895.75,19902.25,19895.75,19900.5,67
2024-06-14T05:30:00Z,19900.25,19905,19899.75,19904.75,143
2024-06-14T05:45:00Z,19904.5,19907,19899.75,19906,427
2024-06-14T06:00:00Z,19906,19908.25,19900.5,19905.25,388
2024-06-14T06:15:00Z,19905,19917.5,19904,19912.25,373
2024-06-14T06:30:00Z,19912,19912,19898.5,19899.5,371
2024-06-14T06:45:00Z,19898.75,19898.75,19883,19889.75,343
2024-06-14T07:00:00Z,19889,19895,19873.25,19873.25,663
2024-06-14T07:15:00Z,19873.25,19905,19868,19904.75,980
2024-06-14T07:30:00Z,19904.75,19918,19904.75,19913,739
2024-06-14T07:45:00Z,19913.5,19915.75,19898.75,19901.75,563
2024-06-14T08:00:00Z,19901.25,19915.25,19882,19904,1092
2024-06-14T08:15:00Z,19905,19907.5,19889.25,19892,539
2024-06-14T08:30:00Z,19891.5,19904.25,19890,19898,586
2024-06-14T08:45:00Z,19897.5,19897.5,19876.25,19877.25,671
2024-06-14T09:00:00Z,19878.25,19887.25,19858.75,19864.25,759
2024-06-14T09:15:00Z,19863.75,19878,19857.5,19865,662
2024-06-14T09:30:00Z,19864.25,19864.5,19824.5,19826.5,870
2024-06-14T09:45:00Z,19825.75,19848.25,19817.25,19818.25,1153
2024-06-14T10:00:00Z,19817,19820.5,19785.25,19798.5,1906
2024-06-14T10:15:00Z,19797.75,19813.75,19782.5,19803.5,2231
2024-06-14T10:30:00Z,19803.5,19825.5,19803.5,19812.5,1475
2024-06-14T10:45:00Z,19814.25,19820,19796.75,19801.5,934
2024-06-14T11:00:00Z,19801,19805.75,19763.5,19795.75,2864
2024-06-14T11:15:00Z,19795.25,19811.75,19774,19811.75,1392
2024-06-14T11:30:00Z,19812.5,19829,19806,19810.25,1890
2024-06-14T11:45:00Z,19810,19817.5,19792.75,19798.75,1622
2024-06-14T12:00:00Z,19799.75,19815.75,19795,19801.25,1243
2024-06-14T12:15:00Z,19800.25,19832.75,19798.75,19821.75,1339
2024-06-14T12:30:00Z,19821.5,19837.5,19812.5,19827,1913
2024-06-14T12:45:00Z,19826,19834.25,19814,19822.5,1464
2024-06-14T13:00:00Z,19822,19823.25,19813.75,19818.75,1857
2024-06-14T13:15:00Z,19818.75,19840,19817.5,19838.5,2147
2024-06-14T13:30:00Z,19839.25,19865.5,19818.25,19859,13606
2024-06-14T13:45:00Z,19858.75,19903.5,19858.25,19900,7583
2024-06-14T14:00:00Z,19899,19899,19847.25,19856.25,9513
2024-06-14T14:15:00Z,19855.5,19910.25,19854.75,19886,6312
2024-06-14T14:30:00Z,19886.25,19892.25,19835,19865,6612
